source,target,ÀàĞÍ
169795,21670,directed
270491,21670,directed
325459,21670,directed
345355,21670,directed
377581,21670,directed
379125,21670,directed
495338,21670,directed
570061,21670,directed
615489,21670,directed
792530,21670,directed
834108,21670,directed
852997,21670,directed
925528,21670,directed
38936,21744,directed
41874,21744,directed
61480,21744,directed
66915,21744,directed
120521,21744,directed
354105,21744,directed
528221,21744,directed
631774,21744,directed
751019,21744,directed
754032,21744,directed
894465,21744,directed
2330,21747,directed
94210,21747,directed
162677,21747,directed
397042,21747,directed
423829,21747,directed
502199,21747,directed
548338,21747,directed
674332,21747,directed
678408,21747,directed
789775,21747,directed
798326,21747,directed
928942,21747,directed
156886,22020,directed
228299,22020,directed
233862,22020,directed
243527,22020,directed
463527,22020,directed
84209,22124,directed
91650,22124,directed
98465,22124,directed
156043,22124,directed
246611,22124,directed
259800,22124,directed
315403,22124,directed
418740,22124,directed
424244,22124,directed
446509,22124,directed
501407,22124,directed
562304,22124,directed
754879,22124,directed
771438,22124,directed
792925,22124,directed
891063,22124,directed
925852,22124,directed
96613,22257,directed
159214,22257,directed
177060,22257,directed
491220,22257,directed
594665,22257,directed
686897,22257,directed
796734,22257,directed
153590,22348,directed
159699,22348,directed
166785,22348,directed
179205,22348,directed
307875,22348,directed
359966,22348,directed
530745,22348,directed
549797,22348,directed
612716,22348,directed
631579,22348,directed
686897,22348,directed
754032,22348,directed
858375,22348,directed
927555,22348,directed
927736,22348,directed
955544,22348,directed
961234,22348,directed
103324,22369,directed
151787,22369,directed
766533,22369,directed
305541,22574,directed
62823,22602,directed
130932,22875,directed
100160,22928,directed
120521,22928,directed
276085,22928,directed
278575,22928,directed
489303,22928,directed
489676,22928,directed
567190,22928,directed
573870,22928,directed
577627,22928,directed
608701,22928,directed
751019,22928,directed
754032,22928,directed
894465,22928,directed
923618,22928,directed
925181,22928,directed
2993710,22928,directed
228323,22981,directed
463527,23147,directed
74853,23202,directed
92942,23202,directed
921306,23202,directed
190632,23411,directed
31685,23925,directed
204386,23925,directed
610706,23925,directed
754032,23925,directed
238115,23982,directed
295545,23982,directed
414251,23982,directed
276085,24139,directed
608701,24139,directed
502163,24152,directed
75295,24309,directed
173988,24309,directed
190021,24309,directed
242861,24309,directed
295276,24309,directed
328014,24309,directed
636474,24309,directed
9680,24329,directed
172612,24329,directed
243527,24329,directed
423829,24329,directed
490416,24329,directed
781837,24329,directed
825208,24329,directed
921306,24329,directed
932858,24329,directed
66915,24568,directed
607804,24568,directed
110161,24944,directed
132449,24944,directed
147635,24944,directed
174557,24944,directed
175286,24944,directed
213212,24944,directed
270491,24944,directed
407986,24944,directed
502163,24944,directed
686897,24944,directed
696015,24944,directed
814220,24944,directed
161351,25142,directed
268871,25142,directed
333464,25142,directed
758453,25142,directed
961234,25142,directed
988440,25142,directed
5441,25236,directed
75264,25236,directed
75747,25236,directed
88180,25236,directed
105422,25236,directed
112789,25236,directed
193231,25236,directed
364399,25236,directed
413524,25236,directed
485135,25236,directed
490952,25236,directed
572737,25236,directed
813946,25236,directed
104714,25394,directed
33161,25462,directed
35076,25462,directed
161920,25462,directed
183858,25462,directed
239921,25462,directed
332257,25462,directed
357406,25462,directed
411761,25462,directed
482334,25462,directed
615119,25462,directed
748222,25462,directed
785380,25462,directed
855423,25462,directed
128099,25778,directed
129775,25778,directed
131624,25857,directed
617370,25857,directed
793845,25899,directed
101795,25965,directed
188432,25965,directed
944206,25965,directed
41874,26023,directed
64303,26023,directed
100160,26023,directed
232564,26023,directed
354158,26023,directed
545726,26023,directed
564239,26023,directed
582313,26023,directed
678339,26023,directed
754032,26023,directed
755494,26023,directed
771010,26023,directed
838241,26023,directed
840523,26023,directed
937003,26023,directed
205180,26161,directed
335,26164,directed
44764,26164,directed
51376,26164,directed
69060,26164,directed
75747,26164,directed
100473,26164,directed
109414,26164,directed
113823,26164,directed
238297,26164,directed
357406,26164,directed
418740,26164,directed
489999,26164,directed
490004,26164,directed
492331,26164,directed
498691,26164,directed
585189,26164,directed
615489,26164,directed
680476,26164,directed
747445,26164,directed
755156,26164,directed
762500,26164,directed
766361,26164,directed
797431,26164,directed
798606,26164,directed
925528,26164,directed
172167,26193,directed
174752,26193,directed
224638,26193,directed
531986,26193,directed
601430,26193,directed
615119,26193,directed
749504,26193,directed
69534,26367,directed
84209,26367,directed
105354,26367,directed
165663,26367,directed
193320,26367,directed
200968,26367,directed
222436,26367,directed
251595,26367,directed
259800,26367,directed
260206,26367,directed
297702,26367,directed
299471,26367,directed
418740,26367,directed
424244,26367,directed
490004,26367,directed
500992,26367,directed
540883,26367,directed
574772,26367,directed
604852,26367,directed
749970,26367,directed
835585,26367,directed
859868,26367,directed
948171,26367,directed
66915,26510,directed
120521,26510,directed
185615,26510,directed
198532,26510,directed
200791,26510,directed
391398,26510,directed
538677,26510,directed
549797,26510,directed
583959,26510,directed
744796,26510,directed
774588,26510,directed
814751,26510,directed
987491,26510,directed
988638,26510,directed
2330,26520,directed
37658,26520,directed
41874,26520,directed
57209,26520,directed
104714,26520,directed
118327,26520,directed
140499,26520,directed
174822,26520,directed
183867,26520,directed
186594,26520,directed
241724,26520,directed
249175,26520,directed
311074,26520,directed
387815,26520,directed
488378,26520,directed
521704,26520,directed
607028,26520,directed
617196,26520,directed
635413,26520,directed
642542,26520,directed
645612,26520,directed
678009,26520,directed
750519,26520,directed
753963,26520,directed
755156,26520,directed
755494,26520,directed
773392,26520,directed
781837,26520,directed
799466,26520,directed
840402,26520,directed
849672,26520,directed
932858,26520,directed
936658,26520,directed
34988,26637,directed
755156,26637,directed
771438,26637,directed
72041,26825,directed
123915,26825,directed
137474,26825,directed
182900,26825,directed
208303,26825,directed
754251,26825,directed
756180,26825,directed
792530,26825,directed
796734,26825,directed
842802,26825,directed
855423,26825,directed
78044,26952,directed
83095,26952,directed
152973,26952,directed
182360,26952,directed
238115,26952,directed
316834,26952,directed
577235,26952,directed
622805,26952,directed
180228,27102,directed
4852,27136,directed
203670,27136,directed
208774,27136,directed
237205,27136,directed
313899,27136,directed
664817,27136,directed
749671,27136,directed
36521,27221,directed
219203,27221,directed
326249,27221,directed
583618,27221,directed
769444,27221,directed
66915,27916,directed
144458,27916,directed
175553,27916,directed
212612,27916,directed
250435,27916,directed
266160,27916,directed
329468,27916,directed
330601,27916,directed
330967,27916,directed
888730,27916,directed
894827,27916,directed
1098,28002,directed
7920,28002,directed
170369,28002,directed
242211,28002,directed
323194,28002,directed
604852,28002,directed
626463,28002,directed
782768,28002,directed
259529,28015,directed
76881,28166,directed
176936,28166,directed
191429,28166,directed
276085,28166,directed
608701,28166,directed
769616,28166,directed
815039,28166,directed
824599,28166,directed
825208,28166,directed
959770,28166,directed
144458,28316,directed
25462,28432,directed
104714,28432,directed
127360,28432,directed
183858,28432,directed
239921,28432,directed
301619,28432,directed
358820,28432,directed
378288,28432,directed
481057,28432,directed
769444,28432,directed
831215,28432,directed
852855,28432,directed
895443,28432,directed
567325,28692,directed
41874,28772,directed
43714,28772,directed
129761,28772,directed
203639,28772,directed
328352,28772,directed
330575,28772,directed
418955,28772,directed
477875,28772,directed
491220,28772,directed
642542,28772,directed
754032,28772,directed
29978,28863,directed
100160,28863,directed
121590,28918,directed
35021,29067,directed
135024,29067,directed
282709,29067,directed
316834,29067,directed
569685,29067,directed
677781,29067,directed
754032,29067,directed
894465,29067,directed
74970,29334,directed
353145,29334,directed
549797,29334,directed
848784,29334,directed
69534,29365,directed
604852,29365,directed
58549,29600,directed
70800,29600,directed
154544,29600,directed
195874,29600,directed
197921,29600,directed
482334,29600,directed
768321,29600,directed
784732,29600,directed
796045,29600,directed
883318,29600,directed
577627,29604,directed
12472,29791,directed
27916,29791,directed
29067,29791,directed
29909,29791,directed
45313,29791,directed
100160,29791,directed
108826,29791,directed
128099,29791,directed
144458,29791,directed
190021,29791,directed
232564,29791,directed
238115,29791,directed
292915,29791,directed
293896,29791,directed
295545,29791,directed
307461,29791,directed
316834,29791,directed
329468,29791,directed
414251,29791,directed
423267,29791,directed
505532,29791,directed
569685,29791,directed
577627,29791,directed
595101,29791,directed
643549,29791,directed
754032,29791,directed
794173,29791,directed
821571,29791,directed
842351,29791,directed
845625,29791,directed
892823,29791,directed
894827,29791,directed
956707,29791,directed
76057,29808,directed
79960,29808,directed
84814,29808,directed
139026,29808,directed
193320,29808,directed
260206,29808,directed
297702,29808,directed
299471,29808,directed
391933,29808,directed
574772,29808,directed
588508,29808,directed
596126,29808,directed
604852,29808,directed
771438,29808,directed
809999,29808,directed
894465,29808,directed
79016,29867,directed
150629,29867,directed
256349,29867,directed
260038,29867,directed
322027,29867,directed
479028,29867,directed
495784,29867,directed
642542,29867,directed
815575,29867,directed
120521,29884,directed
137494,29884,directed
180228,29884,directed
238115,29884,directed
332141,29884,directed
376608,29884,directed
538677,29884,directed
792953,29884,directed
793988,29884,directed
803720,29884,directed
821571,29884,directed
824022,29884,directed
941579,29884,directed
94224,29909,directed
168958,29909,directed
193216,29909,directed
210323,29909,directed
238495,29909,directed
414251,29909,directed
423267,29909,directed
482600,29909,directed
894465,29909,directed
927555,29909,directed
43714,29978,directed
51992,29978,directed
58549,29978,directed
61480,29978,directed
64303,29978,directed
100160,29978,directed
105354,29978,directed
297955,29978,directed
319021,29978,directed
325459,29978,directed
357406,29978,directed
486645,29978,directed
501802,29978,directed
564333,29978,directed
583478,29978,directed
631774,29978,directed
754032,29978,directed
790732,29978,directed
894465,29978,directed
956707,29978,directed
202554,30250,directed
489316,30250,directed
80720,30431,directed
129308,30431,directed
140499,30431,directed
189678,30431,directed
